FILENAME,URL,URLLength,Domain,DomainLength,IsDomainIP,TLD,URLSimilarityIndex,CharContinuationRate,TLDLegitimateProb,URLCharProb,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,LineOfCode,LargestLineLength,HasTitle,Title,DomainTitleMatchScore,URLTitleMatchScore,HasFavicon,Robots,IsResponsive,NoOfURLRedirect,NoOfSelfRedirect,HasDescription,NoOfPopup,NoOfiFrame,HasExternalFormSubmit,HasSocialNet,HasSubmitButton,HasHiddenFields,HasPasswordField,Bank,Pay,Crypto,HasCopyrightInfo,NoOfImage,NoOfCSS,NoOfJS,NoOfSelfRef,NoOfEmptyRef,NoOfExternalRef,label,is_phishing,domain,registered_domain,ip_addresses,name_servers
mw1796.txt,http://www.komaru.today,22,www.komaru.today,16,0,today,65.84022039,1.0,0.0001604,0.062467929,5,1,0,0,0.0,10,0.455,0,0.0,0,0,0,1,0.045,0,2,30,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,www.komaru.today,komaru.today,"['46.165.199.9', '85.17.70.38', '46.165.199.7', '85.17.155.52', '85.17.70.16', '64.62.203.98', '85.17.155.53', '178.162.202.96', '64.62.203.97', '178.162.202.97']",[]
8030239.txt,https://dev-634536.pantheonsite.io/,34,dev-634536.pantheonsite.io,26,0,io,76.13412229,0.826086957,0.0129268,0.04598469,2,1,0,0,0.0,17,0.5,6,0.176,0,0,0,3,0.088,1,141,161,1,dev-634536pantheonsite,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,1,dev-634536.pantheonsite.io,pantheonsite.io,['23.185.0.1'],"['ns-1504.awsdns-60.org', 'ns-852.awsdns-42.net', 'ns-506.awsdns-63.com', 'ns-1767.awsdns-28.co.uk']"
96527.txt,https://www.senacases.com,24,www.senacases.com,17,0,com,100.0,1.0,0.5229071,0.074052865,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,5194,2716,1,senacases,100.0,100.0,1,0,1,1,0,1,0,23,0,1,1,1,1,1,1,0,1,42,26,53,139,3,40,1,0,www.senacases.com,senacases.com,"['172.67.146.84', '104.21.63.142']","['miles.ns.cloudflare.com', 'lily.ns.cloudflare.com']"
8050920.txt,https://sabadonoappmagazine.com/,32,sabadonoappmagazine.com,23,0,com,64.42974165,1.0,0.5229071,0.062301654,3,0,0,0,0.0,22,0.688,0,0.0,0,0,0,2,0.062,1,98,292,1,sabadonoappmagazine,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,sabadonoappmagazine.com,sabadonoappmagazine.com,[],[]
626639.txt,https://www.vespatales.com,25,www.vespatales.com,18,0,com,100.0,1.0,0.5229071,0.063532013,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,3176,3960,1,vespatales,100.0,100.0,1,0,0,0,0,0,5,10,0,1,1,0,0,1,0,0,0,180,3,7,260,0,124,1,0,www.vespatales.com,vespatales.com,['74.125.68.121'],"['ns-cloud-d1.googledomains.com', 'ns-cloud-d4.googledomains.com', 'ns-cloud-d3.googledomains.com', 'ns-cloud-d2.googledomains.com']"
mw27703.txt,http://www.nextraload.com,24,www.nextraload.com,18,0,com,72.10884354,1.0,0.5229071,0.065133791,3,1,0,0,0.0,12,0.5,0,0.0,0,0,0,1,0.042,0,2,479,1,nextraload,100.0,100.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,www.nextraload.com,nextraload.com,[],[]
145087.txt,https://www.klerk.ru,19,www.klerk.ru,12,0,ru,100.0,1.0,0.0180132,0.048096855,2,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1,3394,7250,1,klek,0.0,0.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,15,4,8,142,1,91,1,0,www.klerk.ru,klerk.ru,['185.71.64.91'],"['ns1.klerk.ru', 'ns2.klerk.ru']"
28887.txt,https://www.karenmillen.com,26,www.karenmillen.com,19,0,com,100.0,1.0,0.5229071,0.064599296,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,3304,25182,1,karenmillen,100.0,100.0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,3,8,50,403,2,417,1,0,www.karenmillen.com,karenmillen.com,"['13.35.36.34', '13.35.36.31', '13.35.36.115', '13.35.36.40']","['ns-1305.awsdns-35.org', 'ns-229.awsdns-28.com', 'ns-987.awsdns-59.net', 'ns-1968.awsdns-54.co.uk']"
8024229.txt,https://topaka.cloud/ob52gtplj/18snwp,36,topaka.cloud,12,0,cloud,32.01743956,1.0,0.0001819,0.042140183,5,0,0,0,0.0,21,0.583,4,0.111,0,0,0,3,0.083,1,90,394,1,topakaob52gtplj18snw,0.0,95.23809524,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,2,0,2,0,1,topaka.cloud,topaka.cloud,[],[]
404766.txt,https://www.mlpack.org,21,www.mlpack.org,14,0,org,100.0,1.0,0.0799628,0.058046018,3,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,533,234,1,mlpack,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,3,1,0,10,1,0,www.mlpack.org,mlpack.org,['209.195.13.98'],"['dns2.registrar-servers.com', 'dns1.registrar-servers.com']"
8017962.txt,https://metafb-tvz6efk.web.app/,30,metafb-tvz6efk.web.app,22,0,app,51.95337114,0.444444444,0.001502,0.040628727,3,1,0,0,0.0,18,0.6,1,0.033,0,0,0,3,0.1,1,36,247,1,metafb-tvz6efkweb,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,metafb-tvz6efk.web.app,web.app,['199.36.158.100'],"['ns1.googledomains.com', 'ns4.googledomains.com', 'ns3.googledomains.com', 'ns2.googledomains.com']"
mw63002.txt,http://www.hesselawchambers.com,30,www.hesselawchambers.com,24,0,com,62.82548476,1.0,0.5229071,0.060811307,3,1,0,0,0.0,18,0.6,0,0.0,0,0,0,1,0.033,0,2,39,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,www.hesselawchambers.com,hesselawchambers.com,[],[]
641422.txt,https://www.schmitzfotografia.com.br,35,www.schmitzfotografia.com.br,28,0,br,100.0,0.857142857,0.0094423,0.057284654,2,2,0,0,0.0,21,0.6,0,0.0,0,0,0,2,0.057,1,812,1057,1,schmitzfotografiacom,0.0,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,9,6,5,22,2,11,1,0,www.schmitzfotografia.com.br,schmitzfotografia.com.br,"['3.214.196.32', '54.237.182.123', '44.217.14.122']","['d.sec.dns.br', 'e.sec.dns.br']"
157978.txt,https://www.lanereport.com,25,www.lanereport.com,18,0,com,100.0,1.0,0.5229071,0.070239275,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,1990,16389,1,lanereport,100.0,100.0,0,1,1,0,0,1,0,2,1,1,1,1,0,1,0,0,1,49,26,29,268,0,297,1,0,www.lanereport.com,lanereport.com,"['172.67.137.74', '104.21.89.37']","['isla.ns.cloudflare.com', 'ed.ns.cloudflare.com']"
500325.txt,https://www.spg.pt,17,www.spg.pt,10,0,pt,100.0,1.0,0.0015361,0.033447415,2,1,0,0,0.0,4,0.235,0,0.0,0,0,0,1,0.059,1,1138,9530,1,sg,0.0,0.0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,18,16,19,143,8,159,1,0,www.spg.pt,spg.pt,['205.196.210.127'],"['ns2.dreamhost.com', 'ns3.dreamhost.com', 'ns1.dreamhost.com']"
74410.txt,https://www.coraevans.com,24,www.coraevans.com,17,0,com,100.0,1.0,0.5229071,0.071746922,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,801,484,1,raevans,77.77777778,77.77777778,1,0,1,0,0,1,0,2,0,1,0,1,0,0,0,0,1,23,2,9,66,0,67,1,0,www.coraevans.com,coraevans.com,['104.218.21.233'],"['ns-1357.awsdns-41.org', 'ns-771.awsdns-32.net', 'ns-92.awsdns-11.com', 'ns-1633.awsdns-12.co.uk']"
859553.txt,https://www.torahmates.org,25,www.torahmates.org,18,0,org,100.0,1.0,0.0799628,0.069403421,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,1103,556,1,tahmates,0.0,0.0,0,0,1,0,0,1,0,9,0,1,1,1,0,0,0,0,1,31,13,8,34,2,24,1,0,www.torahmates.org,torahmates.org,"['34.239.191.206', '52.4.225.43']","['ns-994.awsdns-60.net', 'ns-207.awsdns-25.com', 'ns-1865.awsdns-41.co.uk', 'ns-1217.awsdns-24.org']"
43990.txt,https://www.larepublica.co,25,www.larepublica.co,18,0,co,100.0,1.0,0.0059772,0.057415787,2,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,4328,2624,1,larepublia,0.0,0.0,1,0,1,0,0,1,0,9,0,1,0,0,0,0,0,0,1,216,5,10,406,0,444,1,0,www.larepublica.co,larepublica.co,['146.75.45.55'],"['ns-122.awsdns-15.com', 'ns-1361.awsdns-42.org', 'ns-1974.awsdns-54.co.uk', 'ns-536.awsdns-03.net']"
597036.txt,https://www.pimpim.lt,20,www.pimpim.lt,13,0,lt,100.0,1.0,0.0005524,0.048970194,2,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,3659,659,1,pimpim,100.0,100.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,63,5,7,433,0,442,1,0,www.pimpim.lt,pimpim.lt,"['104.21.30.204', '172.67.173.220']","['poppy.ns.cloudflare.com', 'julian.ns.cloudflare.com']"
mw31j26066.txt,http://www.httpzen.fairhash.org,30,www.httpzen.fairhash.org,24,0,org,48.80952381,0.5625,0.0799628,0.051875492,3,2,0,0,0.0,17,0.567,0,0.0,0,0,0,2,0.067,0,9,42,1,httpzenfairhash,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,www.httpzen.fairhash.org,fairhash.org,['95.216.114.172'],"['ns-uk.topdns.com', 'ns-canada.topdns.com', 'ns-usa.topdns.com']"
mw70083.txt,http://www.cjplogger.com,23,www.cjplogger.com,17,0,com,84.78444632,1.0,0.5229071,0.057462154,3,1,0,0,0.0,11,0.478,0,0.0,0,0,0,1,0.043,0,2,32,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,www.cjplogger.com,cjplogger.com,"['76.223.105.230', '13.248.243.5']","['ns19.domaincontrol.com', 'ns20.domaincontrol.com']"
91992.txt,https://www.radware.com,22,www.radware.com,15,0,com,100.0,1.0,0.5229071,0.065891816,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,2193,9477,1,radware,100.0,100.0,1,0,1,0,0,1,0,2,0,1,1,1,0,1,0,0,1,39,1,9,347,2,43,1,0,www.radware.com,radware.com,['66.225.237.43'],"['dns3.p01.nsone.net', 'dns1.easydns.com', 'dns3.easydns.ca', 'dns2.p01.nsone.net', 'dns1.p01.nsone.net', 'dns2.easydns.net', 'dns4.p01.nsone.net']"
mw79382.txt,http://www.erlegen.de,20,www.erlegen.de,14,0,de,78.18181818,1.0,0.0326503,0.061197443,2,1,0,0,0.0,8,0.4,0,0.0,0,0,0,1,0.05,0,11,74,1,erlegen,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,www.erlegen.de,erlegen.de,['138.201.129.184'],"['ns1.website.org', 'ns2.website.org']"
mw29588.txt,http://www.f0535398.xsph.ru,26,www.f0535398.xsph.ru,20,0,ru,61.67279412,0.923076923,0.0180132,0.014753016,2,2,0,0,0.0,6,0.231,7,0.269,0,0,0,2,0.077,0,9,44,1,f0535398xsph,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,www.f0535398.xsph.ru,xsph.ru,['141.8.197.42'],"['ns3.sprinthost.net', 'ns2.sprinthost.ru', 'ns1.sprinthost.ru', 'ns4.sprinthost.net']"
8077169.txt,https://ggsexpole.web.app/,26,ggsexpole.web.app,17,0,app,52.18836565,0.769230769,0.001502,0.047984494,3,1,0,0,0.0,15,0.577,0,0.0,0,0,0,3,0.115,1,16,110,1,ggsexpoleweb,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,ggsexpole.web.app,web.app,['199.36.158.100'],"['ns3.googledomains.com', 'ns4.googledomains.com', 'ns1.googledomains.com', 'ns2.googledomains.com']"
843259.txt,https://www.classfmonline.com,28,www.classfmonline.com,21,0,com,100.0,1.0,0.5229071,0.064890904,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,662,377,1,classfmonline,100.0,100.0,1,0,1,0,0,1,0,2,0,1,0,0,0,1,0,0,1,65,6,11,71,23,48,1,0,www.classfmonline.com,classfmonline.com,"['104.21.67.89', '172.67.219.35']","['dion.ns.cloudflare.com', 'betty.ns.cloudflare.com']"
244562.txt,https://www.cornerstoneinsurance.ca,34,www.cornerstoneinsurance.ca,27,0,ca,100.0,1.0,0.0101825,0.069115313,2,1,0,0,0.0,21,0.618,0,0.0,0,0,0,1,0.029,1,3570,1902,1,ornerstoneinsurane,0.0,0.0,0,1,1,0,0,1,1,2,0,1,1,0,0,0,1,0,1,19,13,29,133,0,167,1,0,www.cornerstoneinsurance.ca,cornerstoneinsurance.ca,['64.203.75.29'],"['ns2.ksphosting.com', 'ns1.ksphosting.com', 'ns3.ksphosting.com']"
179201.txt,https://www.varzesh3.com,23,www.varzesh3.com,16,0,com,100.0,1.0,0.5229071,0.050478879,3,1,0,0,0.0,9,0.391,1,0.043,0,0,0,1,0.043,1,7483,7543,1,varzesh3,100.0,100.0,1,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,82,6,10,721,0,726,1,0,www.varzesh3.com,varzesh3.com,"['185.143.232.202', '185.143.235.202']","['dns4.cloudns.net', 'dns7.cloudns.net', 'dns8.cloudns.net', 'dns3.cloudns.net']"
8080220.txt,https://s3.amazonaws.com/appforest_uf/f1678949673383x832048620362898600/index%20%284%29.html,92,s3.amazonaws.com,16,0,com,19.41043084,0.916666667,0.5229071,0.025063426,3,1,1,9,0.098,35,0.38,39,0.424,0,0,3,7,0.109,1,3,204,0,0,0.0,1.298701299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,s3.amazonaws.com,amazonaws.com,"['54.231.141.8', '16.15.207.239', '54.231.172.16', '16.15.229.126', '16.15.212.113', '16.15.246.61', '52.216.208.8', '16.15.183.195']","['ns-27.awsdns-03.coM', 'ns-967.awsdns-56.net', 'ns-1321.awsdns-37.org', 'ns-1670.awsdns-16.co.uk']"
511153.txt,https://www.medicalplasticsnews.com,34,www.medicalplasticsnews.com,27,0,com,100.0,1.0,0.5229071,0.061070397,3,1,0,0,0.0,21,0.618,0,0.0,0,0,0,1,0.029,1,1193,2503,1,medicalplasticsnews,100.0,100.0,1,0,1,0,0,1,0,3,0,1,1,0,0,0,0,0,1,25,2,20,81,6,94,1,0,www.medicalplasticsnews.com,medicalplasticsnews.com,['178.18.126.98'],"['ns0.phase8.net', 'ns2.phase8.net', 'ns1.phase8.net']"
167651.txt,https://www.gitguardian.com,26,www.gitguardian.com,19,0,com,100.0,1.0,0.5229071,0.058311271,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,3600,17379,1,gitguardian,100.0,100.0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,12,1,16,12,0,17,1,0,www.gitguardian.com,gitguardian.com,['198.202.211.1'],"['decker.ns.cloudflare.com', 'dara.ns.cloudflare.com']"
7829706.txt,https://ormvoixregl1.firebaseapp.com/,36,ormvoixregl1.firebaseapp.com,28,0,com,63.42364532,0.541666667,0.5229071,0.056885502,3,1,0,0,0.0,25,0.694,1,0.028,0,0,0,2,0.056,1,191,2456,0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,ormvoixregl1.firebaseapp.com,firebaseapp.com,['199.36.158.100'],"['ns-cloud-c3.googledomains.com', 'ns-cloud-c1.googledomains.com', 'ns-cloud-c2.googledomains.com', 'ns-cloud-c4.googledomains.com']"
403727.txt,https://www.crowncenter.com,26,www.crowncenter.com,19,0,com,100.0,1.0,0.5229071,0.069816862,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,621,868,1,crowncenter,100.0,100.0,1,0,1,0,0,1,0,2,0,1,1,0,0,0,0,0,1,18,27,16,79,0,12,1,0,www.crowncenter.com,crowncenter.com,"['222.165.164.57', '222.165.164.114']","['ns2.hallmark.com', 'ns1.hallmark.com']"
8000782.txt,http://nmve.xyz/,15,nmve.xyz,8,0,xyz,72.91666667,1.0,0.0017496,0.034559565,3,0,0,0,0.0,7,0.467,0,0.0,0,0,0,1,0.067,0,44,73,1,nmve,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,nmve.xyz,nmve.xyz,"['13.248.169.48', '76.223.54.146']","['ns6.afternic.com', 'ns5.afternic.com']"
mw65296.txt,http://www.maytheday.oss-ap-southeast-2.aliyuncs.com,51,www.maytheday.oss-ap-southeast-2.aliyuncs.com,45,0,com,72.68915895,0.297297297,0.5229071,0.05639785,3,3,0,0,0.0,33,0.647,1,0.02,0,0,0,6,0.118,0,10,64,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,www.maytheday.oss-ap-southeast-2.aliyuncs.com,aliyuncs.com,[],"['ns3.aliyun.com', 'ns4.aliyun.com', 'ns5.aliyun.com']"
763204.txt,https://www.dancetheyard.org,27,www.dancetheyard.org,20,0,org,100.0,1.0,0.0799628,0.060847774,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,2649,15774,1,dancetheyard,100.0,100.0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,27,3,14,89,0,22,1,0,www.dancetheyard.org,dancetheyard.org,"['198.49.23.144', '198.49.23.145', '198.185.159.144', '198.185.159.145']","['ns6.worldnic.com', 'ns5.worldnic.com']"
773507.txt,https://www.olly.com,19,www.olly.com,12,0,com,100.0,1.0,0.5229071,0.062819271,3,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1,11523,3757,1,olly,100.0,100.0,1,0,1,0,0,1,0,22,0,1,1,1,1,1,1,0,1,181,7,49,145,3,19,1,0,www.olly.com,olly.com,['23.227.38.74'],"['ns3-44.azure-dns.org', 'ns2-44.azure-dns.net', 'ns1-44.azure-dns.com', 'ns4-44.azure-dns.info']"
38869.txt,https://www.naturalearthdata.com,31,www.naturalearthdata.com,24,0,com,100.0,1.0,0.5229071,0.063778944,3,1,0,0,0.0,18,0.581,0,0.0,0,0,0,1,0.032,1,534,1820,1,naturalearthdata,100.0,100.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,42,7,11,53,0,54,1,0,www.naturalearthdata.com,naturalearthdata.com,['50.87.253.14'],"['tricia.ns.cloudflare.com', 'logan.ns.cloudflare.com']"
op190.txt,https://att-104164.weeblysite.com/,34,att-104164.weeblysite.com,25,0,com,66.69538462,0.80952381,0.5229071,0.044095497,3,1,0,0,0.0,16,0.471,6,0.176,0,0,0,4,0.118,1,68,80,1,att-104164weeblysite,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,att-104164.weeblysite.com,weeblysite.com,"['74.115.51.54', '74.115.51.55']","['ns-1854.awsdns-39.co.uk', 'ns-522.awsdns-01.net', 'ns-510.awsdns-63.com', 'ns-1375.awsdns-43.org']"
160785.txt,https://www.frdc.com.au,22,www.frdc.com.au,15,0,au,100.0,0.625,0.0100856,0.062284949,2,2,0,0,0.0,8,0.364,0,0.0,0,0,0,2,0.091,1,4140,1020,1,frdccom,0.0,0.0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,11,2,4,331,0,11,1,0,www.frdc.com.au,frdc.com.au,"['104.20.22.14', '172.66.165.10']","['arely.ns.cloudflare.com', 'guss.ns.cloudflare.com']"
256994.txt,https://www.lukul.sk,19,www.lukul.sk,12,0,sk,100.0,1.0,0.0009815,0.03684609,2,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1,592,3145,1,lukul,100.0,100.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,11,25,25,0,29,1,0,www.lukul.sk,lukul.sk,['37.9.175.155'],"['ns.forpsi.net', 'ns.forpsi.it', 'ns.forpsi.cz']"
239501.txt,https://www.cityparkapp.pl,25,www.cityparkapp.pl,18,0,pl,100.0,1.0,0.0069695,0.045474226,2,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,420,273,1,cityarka,0.0,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,18,7,20,80,2,14,1,0,www.cityparkapp.pl,cityparkapp.pl,['212.160.129.214'],"['ns107.ovh.net', 'dns107.ovh.net']"
8053686.txt,http://tkmowpikuk.owl4fsrch.club/vnafvra97w/?q=3717065149&id=100,64,tkmowpikuk.owl4fsrch.club,25,0,club,14.33862939,0.6,0.0006227,0.028541331,4,1,0,0,0.0,33,0.516,16,0.25,2,1,0,5,0.125,0,2,72,0,0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,tkmowpikuk.owl4fsrch.club,owl4fsrch.club,[],[]
8089721.txt,https://a04854e8-0cca-4b74-80e6-aacb14a4a5f7.id.repl.co,55,a04854e8-0cca-4b74-80e6-aacb14a4a5f7.id.repl.co,47,0,co,32.81965848,0.227272727,0.0059772,0.036352669,2,2,0,0,0.0,22,0.4,18,0.327,0,0,0,7,0.127,1,17,665,1,a04854e8-0cca-4b74-80e6-aacb14a4a5f7idrepl,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,a04854e8-0cca-4b74-80e6-aacb14a4a5f7.id.repl.co,repl.co,[],"['scott.ns.cloudflare.com', 'gabriella.ns.cloudflare.com']"
825767.txt,https://www.scandlines.dk,24,www.scandlines.dk,17,0,dk,100.0,1.0,0.0022943,0.057883109,2,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,2305,6852,1,scanlines,0.0,0.0,1,1,1,1,0,1,0,2,0,0,1,0,0,0,0,0,0,60,1,7,74,0,20,1,0,www.scandlines.dk,scandlines.dk,['150.171.110.101'],"['ns-a.eurodns.com', 'ns-c.eurodns.eu', 'ns-b.eurodns.org', 'ns-d.eurodns.biz']"
137501.txt,https://www.hskonline.com,24,www.hskonline.com,17,0,com,100.0,1.0,0.5229071,0.062169499,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,556,521,1,hskonline,100.0,100.0,0,0,1,0,0,1,0,5,0,0,0,1,0,0,0,0,1,39,5,5,41,12,13,1,0,www.hskonline.com,hskonline.com,['43.109.39.206'],"['vip4.alidns.com', 'vip3.alidns.com']"
172246.txt,https://www.nutritioncare.org,28,www.nutritioncare.org,21,0,org,100.0,1.0,0.0799628,0.067909274,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,740,5927,1,nutritioncare,100.0,100.0,0,0,1,0,0,0,0,4,0,1,1,1,0,0,0,0,1,16,3,25,101,1,68,1,0,www.nutritioncare.org,nutritioncare.org,['216.137.178.79'],"['ns-1140.awsdns-14.org', 'ns-948.awsdns-54.net', 'ns-351.awsdns-43.com', 'ns-1886.awsdns-43.co.uk']"
890792.txt,https://www.tileandstonejournal.com,34,www.tileandstonejournal.com,27,0,com,100.0,1.0,0.5229071,0.063779783,3,1,0,0,0.0,21,0.618,0,0.0,0,0,0,1,0.029,1,8418,9458,1,tileandstonejournal,100.0,100.0,1,1,1,0,0,1,0,2,0,1,1,1,0,1,0,0,1,48,9,14,208,18,212,1,0,www.tileandstonejournal.com,tileandstonejournal.com,['109.228.34.196'],"['ns1.livedns.co.uk', 'ns3.livedns.co.uk', 'ns2.livedns.co.uk']"
480933.txt,https://www.c.line-design.fr,27,www.c.line-design.fr,20,0,fr,100.0,0.538461538,0.0141483,0.055437841,2,2,0,0,0.0,12,0.444,0,0.0,0,0,0,3,0.111,1,456,2808,1,cline-design,0.0,0.0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,63,3,17,5,2,32,1,0,www.c.line-design.fr,line-design.fr,['213.186.33.19'],"['ns200.anycast.me', 'dns200.anycast.me']"
507550.txt,https://www.capeblancoheritagesociety.com,40,www.capeblancoheritagesociety.com,33,0,com,100.0,1.0,0.5229071,0.065534568,3,1,0,0,0.0,27,0.675,0,0.0,0,0,0,1,0.025,1,329,630,1,capeblanheritagesociety,0.0,0.0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,1,15,2,10,0,2,9,1,0,www.capeblancoheritagesociety.com,capeblancoheritagesociety.com,['66.102.140.58'],"['ns1.v2601245.hostpapavps.net', 'ns2.v2601245.hostpapavps.net']"
608275.txt,https://www.caterinaperez.com,28,www.caterinaperez.com,21,0,com,100.0,1.0,0.5229071,0.067312522,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,587,230,1,caterinaperez,100.0,100.0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,3,1,5,186,3,5,1,0,www.caterinaperez.com,caterinaperez.com,[],[]
7536227.txt,https://auth-document-shared.datingg-voice.workers.dev/,54,auth-document-shared.datingg-voice.workers.dev,46,0,dev,29.03511242,0.214285714,0.0009613,0.056210107,3,2,0,0,0.0,40,0.741,0,0.0,0,0,0,6,0.111,1,2,63,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,auth-document-shared.datingg-voice.workers.dev,workers.dev,"['172.67.197.114', '104.21.82.66']","['sofia.ns.cloudflare.com', 'clyde.ns.cloudflare.com']"
8002708.txt,https://mail-service-100960.weeblysite.com/,42,mail-service-100960.weeblysite.com,34,0,com,42.27385072,0.566666667,0.5229071,0.04904495,3,1,0,0,0.0,24,0.571,6,0.143,0,0,0,4,0.095,1,68,80,1,mail-service-100960weeblysite,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,mail-service-100960.weeblysite.com,weeblysite.com,"['74.115.51.54', '74.115.51.55']","['ns-510.awsdns-63.com', 'ns-1854.awsdns-39.co.uk', 'ns-1375.awsdns-43.org', 'ns-522.awsdns-01.net']"
